Epoch		Step		TotalStep		Det-loss		Reg-loss		TrainMode
27		600		156600		0.0105		None		0
27		650		156650		0.0117		None		0
27		700		156700		0.0125		None		0
27		750		156750		0.0060		None		0
27		800		156800		0.0064		None		0
27		850		156850		0.0145		None		0
27		900		156900		0.0078		None		0
27		950		156950		0.0072		None		0
27		1000		157000		0.0123		None		0
27		1050		157050		0.0041		None		0
27		1100		157100		0.0051		None		0
27		1150		157150		0.0079		None		0
27		1200		157200		0.0193		None		0
27		1250		157250		0.0109		None		0
27		1300		157300		0.0613		None		0
27		1350		157350		0.0173		None		0
27		1400		157400		0.0110		None		0
27		1450		157450		0.0070		None		0
27		1500		157500		0.0210		None		0
27		1550		157550		0.0124		None		0
27		1600		157600		0.0121		None		0
27		1650		157650		0.0085		None		0
27		1700		157700		0.0104		None		0
27		1750		157750		0.0816		None		0
27		1800		157800		0.0278		None		0
27		1850		157850		0.0234		None		0
27		1900		157900		0.0133		None		0
27		1950		157950		0.0158		None		0
27		2000		158000		0.0152		None		0
27		2050		158050		0.0065		None		0
27		2100		158100		0.0074		None		0
27		2150		158150		0.0079		None		0
27		2200		158200		0.0115		None		0
27		2250		158250		0.0076		None		0
27		2300		158300		0.0076		None		0
27		2350		158350		0.0152		None		0
27		2400		158400		0.0109		None		0
27		2450		158450		0.0129		None		0
27		2500		158500		0.0100		None		0
27		2550		158550		0.0133		None		0
27		2600		158600		0.0095		None		0
27		2650		158650		0.0153		None		0
27		2700		158700		0.0096		None		0
27		2750		158750		0.0092		None		0
27		2800		158800		0.0077		None		0
27		2850		158850		0.0097		None		0
27		2900		158900		0.0090		None		0
27		2950		158950		0.0086		None		0
27		3000		159000		0.0139		None		0
27		3050		159050		0.0080		None		0
27		3100		159100		0.0084		None		0
27		3150		159150		0.0212		None		0
27		3200		159200		0.0102		None		0
27		3250		159250		0.0114		None		0
27		3300		159300		0.0101		None		0
27		3350		159350		0.0092		None		0
27		3400		159400		0.0088		None		0
27		3450		159450		0.0186		None		0
27		3500		159500		0.0326		None		0
27		3550		159550		0.0090		None		0
27		3600		159600		0.0062		None		0
27		3650		159650		0.0099		None		0
27		3700		159700		0.0090		None		0
27		3750		159750		0.0096		None		0
27		3800		159800		0.0089		None		0
27		3850		159850		0.0061		None		0
27		3900		159900		0.0085		None		0
27		3950		159950		0.0132		None		0
27		4000		160000		0.0114		None		0
27		4050		160050		0.0118		None		0
27		4100		160100		0.0075		None		0
27		4150		160150		0.0056		None		0
27		4200		160200		0.0199		None		0
27		4250		160250		0.0116		None		0
27		4300		160300		0.0120		None		0
27		4350		160350		0.0183		None		0
27		4400		160400		0.0096		None		0
27		4450		160450		0.0172		None		0
27		4500		160500		0.0056		None		0
27		4550		160550		0.0157		None		0
27		4600		160600		0.0116		None		0
27		4650		160650		0.0086		None		0
27		4700		160700		0.0113		None		0
27		4750		160750		0.0112		None		0
27		4800		160800		0.0096		None		0
27		4850		160850		0.0672		None		0
27		4900		160900		0.0194		None		0
27		4950		160950		0.0067		None		0
27		5000		161000		0.0074		None		0
27		5050		161050		0.0095		None		0
27		5100		161100		0.0153		None		0
27		5150		161150		0.0065		None		0
27		5200		161200		0.0122		None		0
27		5250		161250		0.0076		None		0
27		5300		161300		0.0096		None		0
27		5350		161350		0.0084		None		0
27		5400		161400		0.0081		None		0
27		5450		161450		0.0105		None		0
27		5500		161500		0.0089		None		0
27		5550		161550		0.0092		None		0
27		5600		161600		0.0073		None		0
27		5650		161650		0.0105		None		0
27		5700		161700		0.0581		None		0
27		5750		161750		0.0072		None		0
27		5800		161800		0.0176		None		0
27		5850		161850		0.0093		None		0
27		5900		161900		0.0090		None		0
27		5950		161950		0.0116		None		0
27		6000		162000		0.0091		None		0
28		50		162050		0.0117		None		0
28		100		162100		0.0111		None		0
28		150		162150		0.0133		None		0
28		200		162200		0.0086		None		0
28		250		162250		0.0072		None		0
28		300		162300		0.0071		None		0
28		350		162350		0.0114		None		0
28		400		162400		0.0082		None		0
28		450		162450		0.0224		None		0
28		500		162500		0.0138		None		0
28		550		162550		0.0139		None		0
28		600		162600		0.0168		None		0
28		650		162650		0.0231		None		0
28		700		162700		0.0234		None		0
28		750		162750		0.0117		None		0
28		800		162800		0.0193		None		0
28		850		162850		0.0152		None		0
28		900		162900		0.0229		None		0
28		950		162950		0.0150		None		0
28		1000		163000		0.0096		None		0
28		1050		163050		0.0116		None		0
28		1100		163100		0.0061		None		0
28		1150		163150		0.0110		None		0
28		1200		163200		0.0073		None		0
28		1250		163250		0.0325		None		0
28		1300		163300		0.0112		None		0
28		1350		163350		0.0085		None		0
28		1400		163400		0.0127		None		0
28		1450		163450		0.0106		None		0
28		1500		163500		0.0178		None		0
28		1550		163550		0.0080		None		0
28		1600		163600		0.0105		None		0
28		1650		163650		0.0067		None		0
28		1700		163700		0.0080		None		0
28		1750		163750		0.0163		None		0
28		1800		163800		0.0204		None		0
28		1850		163850		0.0100		None		0
28		1900		163900		0.0085		None		0
28		1950		163950		0.0112		None		0
28		2000		164000		0.0065		None		0
28		2050		164050		0.0106		None		0
28		2100		164100		0.0079		None		0
28		2150		164150		0.0139		None		0
28		2200		164200		0.0189		None		0
28		2250		164250		0.0083		None		0
28		2300		164300		0.0082		None		0
28		2350		164350		0.0108		None		0
28		2400		164400		0.0091		None		0
28		2450		164450		0.0071		None		0
28		2500		164500		0.0104		None		0
28		2550		164550		0.0091		None		0
28		2600		164600		0.0678		None		0
28		2650		164650		0.0126		None		0
28		2700		164700		0.0126		None		0
28		2750		164750		0.0688		None		0
28		2800		164800		0.0176		None		0
28		2850		164850		0.0090		None		0
28		2900		164900		0.0125		None		0
28		2950		164950		0.0114		None		0
28		3000		165000		0.0155		None		0
28		3050		165050		0.0093		None		0
28		3100		165100		0.0092		None		0
28		3150		165150		0.0156		None		0
28		3200		165200		0.0082		None		0
28		3250		165250		0.0097		None		0
28		3300		165300		0.0209		None		0
28		3350		165350		0.0214		None		0
28		3400		165400		0.0066		None		0
28		3450		165450		0.0142		None		0
28		3500		165500		0.0061		None		0
28		3550		165550		0.0116		None		0
28		3600		165600		0.0081		None		0
28		3650		165650		0.0112		None		0
28		3700		165700		0.0128		None		0
28		3750		165750		0.0084		None		0
28		3800		165800		0.0088		None		0
28		3850		165850		0.0072		None		0
28		3900		165900		0.0074		None		0
28		3950		165950		0.0070		None		0
28		4000		166000		0.0072		None		0
28		4050		166050		0.0068		None		0
28		4100		166100		0.0196		None		0
28		4150		166150		0.0068		None		0
28		4200		166200		0.0177		None		0
28		4250		166250		0.0130		None		0
28		4300		166300		0.0050		None		0
28		4350		166350		0.0158		None		0
28		4400		166400		0.0077		None		0
28		4450		166450		0.0152		None		0
28		4500		166500		0.0151		None		0
28		4550		166550		0.0091		None		0
28		4600		166600		0.0122		None		0
28		4650		166650		0.0125		None		0
28		4700		166700		0.0065		None		0
28		4750		166750		0.0093		None		0
28		4800		166800		0.0068		None		0
28		4850		166850		0.0092		None		0
28		4900		166900		0.0150		None		0
28		4950		166950		0.0121		None		0
28		5000		167000		0.0059		None		0
28		5050		167050		0.0257		None		0
28		5100		167100		0.0185		None		0
28		5150		167150		0.0146		None		0
28		5200		167200		0.0082		None		0
28		5250		167250		0.0125		None		0
28		5300		167300		0.0065		None		0
28		5350		167350		0.0165		None		0
28		5400		167400		0.0105		None		0
28		5450		167450		0.0138		None		0
28		5500		167500		0.0090		None		0
28		5550		167550		0.0103		None		0
28		5600		167600		0.0119		None		0
28		5650		167650		0.0127		None		0
28		5700		167700		0.0069		None		0
28		5750		167750		0.0168		None		0
28		5800		167800		0.0090		None		0
28		5850		167850		0.0075		None		0
28		5900		167900		0.0181		None		0
28		5950		167950		0.0153		None		0
28		6000		168000		0.0079		None		0
29		50		168050		0.0110		None		0
29		100		168100		0.0164		None		0
29		150		168150		0.0067		None		0
29		200		168200		0.0076		None		0
29		250		168250		0.0094		None		0
29		300		168300		0.0096		None		0
29		350		168350		0.0104		None		0
29		400		168400		0.0109		None		0
29		450		168450		0.0105		None		0
29		500		168500		0.0083		None		0
29		550		168550		0.0107		None		0
29		600		168600		0.0071		None		0
29		650		168650		0.0216		None		0
29		700		168700		0.0062		None		0
29		750		168750		0.0086		None		0
29		800		168800		0.0103		None		0
29		850		168850		0.0086		None		0
29		900		168900		0.0178		None		0
29		950		168950		0.0072		None		0
29		1000		169000		0.0103		None		0
29		1050		169050		0.0067		None		0
29		1100		169100		0.0064		None		0
29		1150		169150		0.0136		None		0
29		1200		169200		0.0126		None		0
29		1250		169250		0.0194		None		0
29		1300		169300		0.0071		None		0
29		1350		169350		0.0095		None		0
29		1400		169400		0.0249		None		0
29		1450		169450		0.0108		None		0
29		1500		169500		0.0084		None		0
29		1550		169550		0.0265		None		0
29		1600		169600		0.0196		None		0
29		1650		169650		0.0129		None		0
29		1700		169700		0.0114		None		0
29		1750		169750		0.0102		None		0
29		1800		169800		0.0085		None		0
29		1850		169850		0.0139		None		0
29		1900		169900		0.0095		None		0
29		1950		169950		0.0092		None		0
29		2000		170000		0.0116		None		0
29		2050		170050		0.0114		None		0
29		2100		170100		0.0092		None		0
29		2150		170150		0.0095		None		0
29		2200		170200		0.0122		None		0
29		2250		170250		0.0101		None		0
29		2300		170300		0.0076		None		0
29		2350		170350		0.0082		None		0
29		2400		170400		0.0060		None		0
29		2450		170450		0.0121		None		0
29		2500		170500		0.0138		None		0
29		2550		170550		0.0202		None		0
29		2600		170600		0.0154		None		0
29		2650		170650		0.0168		None		0
29		2700		170700		0.0159		None		0
29		2750		170750		0.0104		None		0
29		2800		170800		0.0107		None		0
29		2850		170850		0.0060		None		0
29		2900		170900		0.0109		None		0
29		2950		170950		0.0082		None		0
29		3000		171000		0.0236		None		0
29		3050		171050		0.0082		None		0
29		3100		171100		0.0070		None		0
29		3150		171150		0.0075		None		0
29		3200		171200		0.0085		None		0
29		3250		171250		0.0145		None		0
29		3300		171300		0.0058		None		0
29		3350		171350		0.0115		None		0
29		3400		171400		0.0087		None		0
29		3450		171450		0.0116		None		0
29		3500		171500		0.0074		None		0
29		3550		171550		0.0089		None		0
29		3600		171600		0.0073		None		0
29		3650		171650		0.0088		None		0
29		3700		171700		0.0089		None		0
29		3750		171750		0.0050		None		0
29		3800		171800		0.0079		None		0
29		3850		171850		0.0080		None		0
29		3900		171900		0.0073		None		0
29		3950		171950		0.0095		None		0
29		4000		172000		0.0082		None		0
29		4050		172050		0.0121		None		0
29		4100		172100		0.0141		None		0
29		4150		172150		0.0114		None		0
29		4200		172200		0.0079		None		0
29		4250		172250		0.0111		None		0
29		4300		172300		0.0124		None		0
29		4350		172350		0.0082		None		0
29		4400		172400		0.0105		None		0
29		4450		172450		0.0111		None		0
29		4500		172500		0.0143		None		0
29		4550		172550		0.0088		None		0
29		4600		172600		0.0058		None		0
29		4650		172650		0.0093		None		0
29		4700		172700		0.0082		None		0
29		4750		172750		0.0099		None		0
29		4800		172800		0.0075		None		0
29		4850		172850		0.0091		None		0
29		4900		172900		0.0070		None		0
29		4950		172950		0.0142		None		0
29		5000		173000		0.0094		None		0
29		5050		173050		0.0065		None		0
29		5100		173100		0.0083		None		0
29		5150		173150		0.0094		None		0
29		5200		173200		0.0106		None		0
29		5250		173250		0.0189		None		0
29		5300		173300		0.0206		None		0
29		5350		173350		0.0082		None		0
29		5400		173400		0.0075		None		0
29		5450		173450		0.0089		None		0
29		5500		173500		0.0102		None		0
29		5550		173550		0.0110		None		0
29		5600		173600		0.0082		None		0
29		5650		173650		0.0134		None		0
29		5700		173700		0.0069		None		0
29		5750		173750		0.0124		None		0
29		5800		173800		0.0065		None		0
29		5850		173850		0.0069		None		0
29		5900		173900		0.0104		None		0
29		5950		173950		0.0125		None		0
29		6000		174000		0.0205		None		0
30		50		174050		0.0110		None		0
30		100		174100		0.0083		None		0
30		150		174150		0.0056		None		0
30		200		174200		0.0101		None		0
30		250		174250		0.0158		None		0
30		300		174300		0.0072		None		0
30		350		174350		0.0091		None		0
30		400		174400		0.0114		None		0
30		450		174450		0.0065		None		0
30		500		174500		0.0056		None		0
30		550		174550		0.0094		None		0
30		600		174600		0.0058		None		0
30		650		174650		0.0124		None		0
30		700		174700		0.0108		None		0
30		750		174750		0.0062		None		0
30		800		174800		0.0072		None		0
30		850		174850		0.0059		None		0
30		900		174900		0.0068		None		0
30		950		174950		0.0098		None		0
30		1000		175000		0.0105		None		0
30		1050		175050		0.0097		None		0
30		1100		175100		0.0146		None		0
30		1150		175150		0.0101		None		0
30		1200		175200		0.0133		None		0
30		1250		175250		0.0113		None		0
30		1300		175300		0.0100		None		0
30		1350		175350		0.0140		None		0
30		1400		175400		0.0089		None		0
30		1450		175450		0.0060		None		0
30		1500		175500		0.0133		None		0
30		1550		175550		0.0107		None		0
30		1600		175600		0.0057		None		0
30		1650		175650		0.0114		None		0
30		1700		175700		0.0066		None		0
30		1750		175750		0.0077		None		0
30		1800		175800		0.0160		None		0
30		1850		175850		0.0073		None		0
30		1900		175900		0.0049		None		0
30		1950		175950		0.0146		None		0
30		2000		176000		0.0097		None		0
30		2050		176050		0.0130		None		0
30		2100		176100		0.0072		None		0
30		2150		176150		0.0107		None		0
30		2200		176200		0.0181		None		0
30		2250		176250		0.0101		None		0
30		2300		176300		0.0079		None		0
30		2350		176350		0.0177		None		0
30		2400		176400		0.0161		None		0
30		2450		176450		0.0150		None		0
30		2500		176500		0.0081		None		0
30		2550		176550		0.0303		None		0
30		2600		176600		0.0139		None		0
30		2650		176650		0.0251		None		0
30		2700		176700		0.0064		None		0
30		2750		176750		0.0232		None		0
30		2800		176800		0.0113		None		0
30		2850		176850		0.0169		None		0
30		2900		176900		0.0103		None		0
30		2950		176950		0.0073		None		0
30		3000		177000		0.0100		None		0
30		3050		177050		0.0101		None		0
30		3100		177100		0.0062		None		0
30		3150		177150		0.0066		None		0
30		3200		177200		0.0132		None		0
30		3250		177250		0.0180		None		0
30		3300		177300		0.0074		None		0
30		3350		177350		0.0123		None		0
30		3400		177400		0.0146		None		0
30		3450		177450		0.0065		None		0
30		3500		177500		0.0112		None		0
30		3550		177550		0.0097		None		0
30		3600		177600		0.0083		None		0
30		3650		177650		0.0094		None		0
30		3700		177700		0.0099		None		0
30		3750		177750		0.0355		None		0
30		3800		177800		0.0132		None		0
30		3850		177850		0.0174		None		0
30		3900		177900		0.0074		None		0
30		3950		177950		0.0129		None		0
30		4000		178000		0.0083		None		0
30		4050		178050		0.0104		None		0
30		4100		178100		0.0069		None		0
30		4150		178150		0.0122		None		0
30		4200		178200		0.0103		None		0
30		4250		178250		0.0114		None		0
30		4300		178300		0.0088		None		0
30		4350		178350		0.0094		None		0
30		4400		178400		0.0072		None		0
30		4450		178450		0.0080		None		0
30		4500		178500		0.0077		None		0
30		4550		178550		0.0120		None		0
30		4600		178600		0.0086		None		0
30		4650		178650		0.0121		None		0
30		4700		178700		0.0107		None		0
30		4750		178750		0.0079		None		0
30		4800		178800		0.0122		None		0
30		4850		178850		0.0093		None		0
30		4900		178900		0.0082		None		0
30		4950		178950		0.0101		None		0
30		5000		179000		0.0151		None		0
30		5050		179050		0.0143		None		0
30		5100		179100		0.0516		None		0
30		5150		179150		0.0102		None		0
30		5200		179200		0.0118		None		0
30		5250		179250		0.0209		None		0
30		5300		179300		0.0161		None		0
30		5350		179350		0.0093		None		0
30		5400		179400		0.0179		None		0
30		5450		179450		0.0142		None		0
30		5500		179500		0.0052		None		0
30		5550		179550		0.0101		None		0
30		5600		179600		0.0093		None		0
30		5650		179650		0.0099		None		0
30		5700		179700		0.0068		None		0
30		5750		179750		0.0232		None		0
30		5800		179800		0.0146		None		0
30		5850		179850		0.0075		None		0
30		5900		179900		0.0121		None		0
30		5950		179950		0.0130		None		0
30		6000		180000		0.0061		None		0
31		50		180050		0.0057		None		0
31		100		180100		0.0145		None		0
31		150		180150		0.0113		None		0
31		200		180200		0.0181		None		0
31		250		180250		0.0077		None		0
31		300		180300		0.0068		None		0
31		350		180350		0.0069		None		0
31		400		180400		0.0169		None		0
31		450		180450		0.0057		None		0
31		500		180500		0.0113		None		0
31		550		180550		0.0099		None		0
31		600		180600		0.0086		None		0
31		650		180650		0.0084		None		0
31		700		180700		0.0063		None		0
31		750		180750		0.0085		None		0
31		800		180800		0.0091		None		0
31		850		180850		0.0092		None		0
31		900		180900		0.0141		None		0
31		950		180950		0.0136		None		0
31		1000		181000		0.0065		None		0
31		1050		181050		0.0086		None		0
31		1100		181100		0.0131		None		0
31		1150		181150		0.0116		None		0
31		1200		181200		0.0049		None		0
31		1250		181250		0.0083		None		0
31		1300		181300		0.0125		None		0
31		1350		181350		0.0067		None		0
31		1400		181400		0.0114		None		0
31		1450		181450		0.0058		None		0
31		1500		181500		0.0097		None		0
31		1550		181550		0.0364		None		0
31		1600		181600		0.0234		None		0
31		1650		181650		0.0074		None		0
31		1700		181700		0.0127		None		0
31		1750		181750		0.0090		None		0
31		1800		181800		0.0154		None		0
31		1850		181850		0.0096		None		0
31		1900		181900		0.0161		None		0
31		1950		181950		0.0113		None		0
31		2000		182000		0.0127		None		0
31		2050		182050		0.0084		None		0
31		2100		182100		0.0073		None		0
31		2150		182150		0.0053		None		0
31		2200		182200		0.0131		None		0
31		2250		182250		0.0127		None		0
31		2300		182300		0.0057		None		0
31		2350		182350		0.0121		None		0
31		2400		182400		0.0072		None		0
31		2450		182450		0.0104		None		0
31		2500		182500		0.0065		None		0
31		2550		182550		0.0088		None		0
31		2600		182600		0.0138		None		0
31		2650		182650		0.0076		None		0
31		2700		182700		0.0064		None		0
31		2750		182750		0.0056		None		0
31		2800		182800		0.0136		None		0
31		2850		182850		0.0072		None		0
31		2900		182900		0.0047		None		0
31		2950		182950		0.0118		None		0
31		3000		183000		0.0083		None		0
31		3050		183050		0.0093		None		0
31		3100		183100		0.0085		None		0
31		3150		183150		0.0064		None		0
31		3200		183200		0.0059		None		0
31		3250		183250		0.0111		None		0
31		3300		183300		0.0147		None		0
31		3350		183350		0.0119		None		0
31		3400		183400		0.0225		None		0
31		3450		183450		0.0175		None		0
31		3500		183500		0.0078		None		0
31		3550		183550		0.0059		None		0
31		3600		183600		0.0080		None		0
31		3650		183650		0.0093		None		0
31		3700		183700		0.0142		None		0
31		3750		183750		0.0112		None		0
31		3800		183800		0.0066		None		0
31		3850		183850		0.0152		None		0
31		3900		183900		0.0173		None		0
31		3950		183950		0.0129		None		0
31		4000		184000		0.0070		None		0
31		4050		184050		0.0049		None		0
31		4100		184100		0.0171		None		0
31		4150		184150		0.0092		None		0
31		4200		184200		0.0208		None		0
31		4250		184250		0.0115		None		0
31		4300		184300		0.0089		None		0
31		4350		184350		0.0068		None		0
31		4400		184400		0.0074		None		0
31		4450		184450		0.0134		None		0
31		4500		184500		0.0125		None		0
31		4550		184550		0.0070		None		0
31		4600		184600		0.0087		None		0
31		4650		184650		0.0072		None		0
31		4700		184700		0.0091		None		0
31		4750		184750		0.0107		None		0
31		4800		184800		0.0122		None		0
31		4850		184850		0.0136		None		0
31		4900		184900		0.0147		None		0
31		4950		184950		0.0086		None		0
31		5000		185000		0.0084		None		0
31		5050		185050		0.0048		None		0
31		5100		185100		0.0096		None		0
31		5150		185150		0.0110		None		0
31		5200		185200		0.0120		None		0
31		5250		185250		0.0134		None		0
31		5300		185300		0.0066		None		0
31		5350		185350		0.0103		None		0
31		5400		185400		0.0158		None		0
31		5450		185450		0.0079		None		0
31		5500		185500		0.0083		None		0
31		5550		185550		0.0115		None		0
31		5600		185600		0.0058		None		0
31		5650		185650		0.0187		None		0
31		5700		185700		0.0063		None		0
31		5750		185750		0.0233		None		0
31		5800		185800		0.0086		None		0
31		5850		185850		0.0129		None		0
31		5900		185900		0.0114		None		0
31		5950		185950		0.0144		None		0
31		6000		186000		0.0087		None		0
32		50		186050		0.0083		None		0
32		100		186100		0.0133		None		0
32		150		186150		0.0065		None		0
32		200		186200		0.0052		None		0
32		250		186250		0.0087		None		0
32		300		186300		0.0074		None		0
32		350		186350		0.0073		None		0
32		400		186400		0.0213		None		0
32		450		186450		0.0135		None		0
32		500		186500		0.0086		None		0
32		550		186550		0.0071		None		0
32		600		186600		0.0138		None		0
32		650		186650		0.0074		None		0
32		700		186700		0.0068		None		0
32		750		186750		0.0129		None		0
32		800		186800		0.0106		None		0
32		850		186850		0.0121		None		0
32		900		186900		0.0114		None		0
32		950		186950		0.0115		None		0
32		1000		187000		0.0072		None		0
32		1050		187050		0.0122		None		0
32		1100		187100		0.0070		None		0
32		1150		187150		0.0110		None		0
32		1200		187200		0.0139		None		0
32		1250		187250		0.0070		None		0
32		1300		187300		0.0114		None		0
32		1350		187350		0.0143		None		0
32		1400		187400		0.0123		None		0
32		1450		187450		0.0124		None		0
32		1500		187500		0.0099		None		0
32		1550		187550		0.0088		None		0
32		1600		187600		0.0051		None		0
32		1650		187650		0.0125		None		0
32		1700		187700		0.0053		None		0
32		1750		187750		0.0119		None		0
32		1800		187800		0.0175		None		0
32		1850		187850		0.0090		None		0
32		1900		187900		0.0085		None		0
32		1950		187950		0.0152		None		0
32		2000		188000		0.0087		None		0
32		2050		188050		0.0077		None		0
32		2100		188100		0.0070		None		0
32		2150		188150		0.0052		None		0
32		2200		188200		0.0114		None		0
32		2250		188250		0.0118		None		0
32		2300		188300		0.0097		None		0
32		2350		188350		0.0084		None		0
32		2400		188400		0.0064		None		0
32		2450		188450		0.0104		None		0
32		2500		188500		0.0076		None		0
32		2550		188550		0.0110		None		0
32		2600		188600		0.0063		None		0
32		2650		188650		0.0152		None		0
32		2700		188700		0.0082		None		0
32		2750		188750		0.0115		None		0
32		2800		188800		0.0093		None		0
32		2850		188850		0.0067		None		0
32		2900		188900		0.0162		None		0
32		2950		188950		0.0108		None		0
32		3000		189000		0.0065		None		0
32		3050		189050		0.0071		None		0
32		3100		189100		0.0073		None		0
32		3150		189150		0.0084		None		0
32		3200		189200		0.0054		None		0
32		3250		189250		0.0122		None		0
32		3300		189300		0.0127		None		0
32		3350		189350		0.0098		None		0
32		3400		189400		0.0062		None		0
32		3450		189450		0.0070		None		0
32		3500		189500		0.0067		None		0
32		3550		189550		0.0085		None		0
32		3600		189600		0.0086		None		0
32		3650		189650		0.0059		None		0
32		3700		189700		0.0090		None		0
32		3750		189750		0.0105		None		0
32		3800		189800		0.0108		None		0
32		3850		189850		0.0079		None		0
32		3900		189900		0.0066		None		0
32		3950		189950		0.0120		None		0
32		4000		190000		0.0186		None		0
32		4050		190050		0.0096		None		0
32		4100		190100		0.0070		None		0
32		4150		190150		0.0165		None		0
32		4200		190200		0.0218		None		0
32		4250		190250		0.0132		None		0
32		4300		190300		0.0075		None		0
32		4350		190350		0.0067		None		0
32		4400		190400		0.0104		None		0
32		4450		190450		0.0072		None		0
32		4500		190500		0.0114		None		0
32		4550		190550		0.0069		None		0
32		4600		190600		0.0046		None		0
32		4650		190650		0.0098		None		0
32		4700		190700		0.0072		None		0
32		4750		190750		0.0080		None		0
32		4800		190800		0.0104		None		0
32		4850		190850		0.0114		None		0
32		4900		190900		0.0149		None		0
32		4950		190950		0.0100		None		0
32		5000		191000		0.0177		None		0
32		5050		191050		0.0086		None		0
32		5100		191100		0.0096		None		0
32		5150		191150		0.0083		None		0
32		5200		191200		0.0118		None		0
32		5250		191250		0.0075		None		0
32		5300		191300		0.0074		None		0
32		5350		191350		0.0094		None		0
32		5400		191400		0.0086		None		0
32		5450		191450		0.0081		None		0
32		5500		191500		0.0071		None		0
32		5550		191550		0.0065		None		0
32		5600		191600		0.0083		None		0
32		5650		191650		0.0091		None		0
32		5700		191700		0.0105		None		0
32		5750		191750		0.0074		None		0
32		5800		191800		0.0181		None		0
32		5850		191850		0.0117		None		0
32		5900		191900		0.0082		None		0
32		5950		191950		0.0071		None		0
32		6000		192000		0.0109		None		0
33		50		192050		0.0083		None		0
33		100		192100		0.0133		None		0
33		150		192150		0.0114		None		0
33		200		192200		0.0084		None		0
33		250		192250		0.0182		None		0
33		300		192300		0.0155		None		0
33		350		192350		0.0328		None		0
33		400		192400		0.0095		None		0
33		450		192450		0.0071		None		0
33		500		192500		0.0128		None		0
33		550		192550		0.0078		None		0
33		600		192600		0.0152		None		0
33		650		192650		0.0137		None		0
33		700		192700		0.0080		None		0
33		750		192750		0.0095		None		0
33		800		192800		0.0184		None		0
33		850		192850		0.0125		None		0
33		900		192900		0.0128		None		0
33		950		192950		0.0101		None		0
33		1000		193000		0.0114		None		0
33		1050		193050		0.0150		None		0
33		1100		193100		0.0068		None		0
33		1150		193150		0.0174		None		0
33		1200		193200		0.0121		None		0
33		1250		193250		0.0050		None		0
33		1300		193300		0.0061		None		0
33		1350		193350		0.0076		None		0
33		1400		193400		0.0133		None		0
33		1450		193450		0.0148		None		0
33		1500		193500		0.0082		None		0
33		1550		193550		0.0063		None		0
33		1600		193600		0.0123		None		0
33		1650		193650		0.0081		None		0
33		1700		193700		0.0196		None		0
33		1750		193750		0.0104		None		0
33		1800		193800		0.0403		None		0
33		1850		193850		0.0220		None		0
33		1900		193900		0.0146		None		0
33		1950		193950		0.0228		None		0
33		2000		194000		0.0082		None		0
33		2050		194050		0.0106		None		0
33		2100		194100		0.0147		None		0
33		2150		194150		0.0230		None		0
33		2200		194200		0.0091		None		0
33		2250		194250		0.0078		None		0
33		2300		194300		0.0099		None		0
33		2350		194350		0.0114		None		0
33		2400		194400		0.0137		None		0
33		2450		194450		0.0122		None		0
33		2500		194500		0.0111		None		0
33		2550		194550		0.0075		None		0
33		2600		194600		0.0101		None		0
33		2650		194650		0.0120		None		0
33		2700		194700		0.0060		None		0
33		2750		194750		0.0165		None		0
33		2800		194800		0.0077		None		0
33		2850		194850		0.0046		None		0
33		2900		194900		0.0168		None		0
33		2950		194950		0.0045		None		0
33		3000		195000		0.0069		None		0
33		3050		195050		0.0073		None		0
33		3100		195100		0.0118		None		0
33		3150		195150		0.0080		None		0
33		3200		195200		0.0140		None		0
33		3250		195250		0.0104		None		0
33		3300		195300		0.0134		None		0
33		3350		195350		0.0121		None		0
33		3400		195400		0.0057		None		0
33		3450		195450		0.0084		None		0
33		3500		195500		0.0103		None		0
33		3550		195550		0.0063		None		0
33		3600		195600		0.0097		None		0
33		3650		195650		0.0152		None		0
33		3700		195700		0.0098		None		0
33		3750		195750		0.0049		None		0
33		3800		195800		0.0080		None		0
33		3850		195850		0.0094		None		0
33		3900		195900		0.0079		None		0
33		3950		195950		0.0051		None		0
33		4000		196000		0.0088		None		0
33		4050		196050		0.0059		None		0
33		4100		196100		0.0103		None		0
33		4150		196150		0.0098		None		0
33		4200		196200		0.0081		None		0
33		4250		196250		0.0097		None		0
33		4300		196300		0.0078		None		0
33		4350		196350		0.0114		None		0
33		4400		196400		0.0075		None		0
33		4450		196450		0.0128		None		0
33		4500		196500		0.0097		None		0
33		4550		196550		0.0082		None		0
33		4600		196600		0.0062		None		0
33		4650		196650		0.0086		None		0
33		4700		196700		0.0108		None		0
33		4750		196750		0.0093		None		0
33		4800		196800		0.0075		None		0
33		4850		196850		0.0125		None		0
33		4900		196900		0.0077		None		0
33		4950		196950		0.0080		None		0
33		5000		197000		0.0137		None		0
33		5050		197050		0.0079		None		0
33		5100		197100		0.0095		None		0
33		5150		197150		0.0099		None		0
33		5200		197200		0.0068		None		0
33		5250		197250		0.0100		None		0
33		5300		197300		0.0152		None		0
33		5350		197350		0.0185		None		0
33		5400		197400		0.0110		None		0
33		5450		197450		0.0081		None		0
33		5500		197500		0.0072		None		0
33		5550		197550		0.0090		None		0
33		5600		197600		0.0101		None		0
33		5650		197650		0.0153		None		0
33		5700		197700		0.0078		None		0
33		5750		197750		0.0083		None		0
33		5800		197800		0.0144		None		0
33		5850		197850		0.0062		None		0
33		5900		197900		0.0112		None		0
33		5950		197950		0.0139		None		0
